id,pondera_dem,fecha,region,sexo,edad,p1,p1otros,p2,p2_1,p2_1otro,p2_2,p3,p4,p5,p6horas,p6minutos,horas_radio,minutos_radio,p7_1,p7_2,p7_3,p7_4,p7_5,p8a,p8b,p8c,p8d,p8e,p8f,p8g,p8otros,p9,p10,p10_1,p10_1otr,p10_2,p11,p12horas,p12minutos,horas_musica,minutos_musica,p13_1,p13_2,p13_3,p13_4,p13_5,p13_6,p13_7,p13_8,p13_9,p14_1,p14_2,p14_3,p14_4,p14_5,p14_6,p14_7,p14_8,p14_9,p14_10,p14_11,p14_12,p14_13,p14_14,p15,p16,p17_1,p17_2,p18a,p18b,p18c,p18d,p18e,p18f,p18g,p18otros,
2007,2809,23/5/2017,CENTRO,Varón,15,"HABITOS, COSTUMBRES, COMPORTAMIENTOS", ,NO,PORQUE NO LE GUSTA LA RADIO, ,NO,NA,NA,NA,,,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, ,1,SI,, ,NA,TODOS O CASI TODOS LOS DIAS,1,30,1,30,NUNCA,ALGUNOS DIAS POR SEMANA,ALGUNAS VECES AL MES,TODOS O CASI TODOS LOS DIAS,NUNCA,NUNCA,NUNCA,NUNCA,ALGUNAS VECES AL MES,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,CASI NUNCA,DE VEZ EN CUANDO,CASI NUNCA,NUNCA,CASI NUNCA,CASI NUNCA,HABITUALMENTE,NUNCA,CASI NUNCA,8 canciones,SI,ALGUNOS DIAS POR SEMANA,ALGUNOS DIAS POR SEMANA,SPOTIFY,YOUTUBE,NA,NA,NA,NA,
2008,11110,23/5/2017,CENTRO,Varón,25,"LA TRADICION, LA HISTORIA", ,SI,, ,NA,NO,ALGUNOS DIAS POR SEMANA,AMBAS POR IGUAL,0,30,0,30,ALGUNOS DIAS POR SEMANA,NUNCA,NUNCA,NUNCA,NUNCA,MUSICALES,NA,NA,NA,NA,NA,NA, ,1,SI,, ,NA,ALGUNOS DIAS POR SEMANA,0,30,0,30,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,ALGUNA VEZ AL AÑO O MENOS,NUNCA,CASI NUNCA,NUNCA,NUNCA,NUNCA,CASI NUNCA,DE VEZ EN CUANDO,NUNCA,NUNCA,NUNCA,NUNCA,CASI NUNCA,NUNCA,NUNCA,8 canciones,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2009,70060,24/5/2017,PBA,Varón,45,LA IDENTIDAD, ,NO,PORQUE NO LE GUSTA LA RADIO, ,NO,NA,NA,NA,,,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, ,1,NO,PORQUE NO LE INTERESA, ,SI,NA,,,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, ,
2010,13596,24/5/2017,PBA,Mujer,37,"INFORMACION, ESTUDIAR, CONOCER", ,NO,PORQUE NO TIENE EQUIPOS DE RADIO, ,NO,NA,NA,NA,,,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, ,0,SI,, ,NA,TODOS O CASI TODOS LOS DIAS,1,30,1,30,NUNCA,NUNCA,NUNCA,TODOS O CASI TODOS LOS DIAS,NUNCA,NUNCA,NUNCA,NUNCA,ALGUNOS DIAS POR SEMANA,NUNCA,NUNCA,DE VEZ EN CUANDO,NUNCA,NUNCA,HABITUALMENTE,DE VEZ EN CUANDO,DE VEZ EN CUANDO,DE VEZ EN CUANDO,NUNCA,NUNCA,NUNCA,NUNCA,CASI NUNCA,9 canciones,SI,TODOS O CASI TODOS LOS DIAS,ALGUNAS VECES AL MES,YOUTUBE,APPLE MUSIC,NA,NA,NA,NA,
2011,1829,24/5/2017,CABA,Varón,20,OTRO,variedad,SI,, ,NA,SI,ALGUNOS DIAS POR SEMANA,FM,1,30,1,30,NUNCA,ALGUNOS DIAS POR SEMANA,NUNCA,TODOS O CASI TODOS LOS DIAS,NUNCA,MUSICALES,DEPORTIVOS,NA,NA,NA,NA,NA, ,0,SI,, ,NA,ALGUNOS DIAS POR SEMANA,1,0,1,0,NUNCA,ALGUNOS DIAS POR SEMANA,NUNCA,ALGUNOS DIAS POR SEMANA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,DE VEZ EN CUANDO,DE VEZ EN CUANDO,DE VEZ EN CUANDO,DE VEZ EN CUANDO,CASI NUNCA,CASI NUNCA,HABITUALMENTE,DE VEZ EN CUANDO,CASI NUNCA,DE VEZ EN CUANDO,DE VEZ EN CUANDO,DE VEZ EN CUANDO,NUNCA,DE VEZ EN CUANDO,4 canciones,SI,ALGUNOS DIAS POR SEMANA,NUNCA,YOUTUBE,NA,NA,NA,NA,NA,NA, ,
2012,2404,24/5/2017,CABA,Varón,17,"LA FORMA DE PENSAR, IDEOLOGIA, VALORES", ,SI,, ,NA,SI,TODOS O CASI TODOS LOS DIAS,FM,4,0,4,0,NUNCA,ALGUNAS VECES AL MES,TODOS O CASI TODOS LOS DIAS,ALGUNOS DIAS POR SEMANA,NUNCA,MUSICALES,DEPORTIVOS,NA,NA,NA,NA,NA, ,1,SI,, ,NA,TODOS O CASI TODOS LOS DIAS,3,0,3,0,NUNCA,ALGUNAS VECES AL MES,TODOS O CASI TODOS LOS DIAS,TODOS O CASI TODOS LOS DIAS,NUNCA,ALGUNAS VECES AL MES,NUNCA,NUNCA,NUNCA,CASI NUNCA,HABITUALMENTE,HABITUALMENTE,NUNCA,CASI NUNCA,DE VEZ EN CUANDO,DE VEZ EN CUANDO,DE VEZ EN CUANDO,CASI NUNCA,DE VEZ EN CUANDO,DE VEZ EN CUANDO,DE VEZ EN CUANDO,NUNCA,DE VEZ EN CUANDO,3 canciones,SI,ALGUNOS DIAS POR SEMANA,NUNCA,SPOTIFY,YOUTUBE,NA,NA,NA,NA,
2013,38998,24/5/2017,PBA,Varón,21,"INFORMACION, ESTUDIAR, CONOCER", ,SI,, ,NA,NO,TODOS O CASI TODOS LOS DIAS,AM,0,30,0,30,NUNCA,TODOS O CASI TODOS LOS DIAS,NUNCA,NUNCA,NUNCA,INFORMATIVOS / NOTICIEROS,DEPORTIVOS,NA,NA,NA,NA,NA, ,1,SI,, ,NA,TODOS O CASI TODOS LOS DIAS,4,0,4,0,NUNCA,NUNCA,TODOS O CASI TODOS LOS DIAS,ALGUNOS DIAS POR SEMANA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,DE VEZ EN CUANDO,HABITUALMENTE,NUNCA,NUNCA,NUNCA,DE VEZ EN CUANDO,NUNCA,NUNCA,HABITUALMENTE,NUNCA,NUNCA,NUNCA,NUNCA,10 canciones,SI,TODOS O CASI TODOS LOS DIAS,TODOS O CASI TODOS LOS DIAS,YOUTUBE,NA,NA,NA,NA,NA,
2014,58858,24/5/2017,PBA,Varón,60,"HABITOS, COSTUMBRES, COMPORTAMIENTOS", ,SI,, ,NA,NO,TODOS O CASI TODOS LOS DIAS,FM,3,0,3,0,TODOS O CASI TODOS LOS DIAS,NUNCA,NUNCA,NUNCA,NUNCA,INFORMATIVOS / NOTICIEROS,PROGRAMAS RELIGIOSOS,NA,NA,NA,NA,NA, ,1,SI,, ,NA,TODOS O CASI TODOS LOS DIAS,2,0,2,0,TODOS O CASI TODOS LOS DIAS,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,ALGUNA VEZ AL AÑO O MENOS,NUNCA,NUNCA,CASI NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,5 canciones,NO,NA,NA,NA,NA,NA,NA,NA,NA,
2015,8275,24/5/2017,CABA,Varón,42,"HABITOS, COSTUMBRES, COMPORTAMIENTOS", ,SI,, ,NA,NO,NS/NC,NS/NC,0,30,0,30,NUNCA,ALGUNA VEZ AL AÑO O MENOS,NUNCA,NUNCA,NUNCA,NS/NC,NA,NA,NA,NA,NA,NA, ,1,NO,PORQUE NO LE INTERESA, ,NO,NA,,,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2016,19499,24/5/2017,PBA,Varón,19,"HABITOS, COSTUMBRES, COMPORTAMIENTOS", ,NO,PORQUE NO LE GUSTA LA RADIO, ,NO,NA,NA,NA,,,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, ,1,SI,, ,NA,TODOS O CASI TODOS LOS DIAS,3,0,3,0,NUNCA,ALGUNOS DIAS POR SEMANA,TODOS O CASI TODOS LOS DIAS,ALGUNOS DIAS POR SEMANA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,HABITUALMENTE,HABITUALMENTE,NUNCA,NUNCA,DE VEZ EN CUANDO,DE VEZ EN CUANDO,NUNCA,NUNCA,HABITUALMENTE,CASI NUNCA,DE VEZ EN CUANDO,NUNCA,NUNCA,5 canciones,SI,TODOS O CASI TODOS LOS DIAS,TODOS O CASI TODOS LOS DIAS,SPOTIFY,GOOGLE PLAY,YOUTUBE,NAPSTER,TARINGA,NA,
2017,6307,24/5/2017,CENTRO,Varón,28,LA IDENTIDAD, ,SI,, ,NA,NO,ALGUNOS DIAS POR SEMANA,AM,3,0,3,0,ALGUNOS DIAS POR SEMANA,NUNCA,NUNCA,ALGUNOS DIAS POR SEMANA,NUNCA,INFORMATIVOS / NOTICIEROS,NA,NA,NA,NA,NA,NA, ,1,SI,, ,NA,ALGUNOS DIAS POR SEMANA,1,0,1,0,NUNCA,NUNCA,NUNCA,ALGUNOS DIAS POR SEMANA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,HABITUALMENTE,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,DE VEZ EN CUANDO,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,DE VEZ EN CUANDO,7 canciones,SI,ALGUNOS DIAS POR SEMANA,ALGUNOS DIAS POR SEMANA,GOOGLE PLAY,NA,NA,NA,NA,NA,NA, ,
2018,9568,24/5/2017,CENTRO,Varón,16,"HABITOS, COSTUMBRES, COMPORTAMIENTOS", ,NO,PORQUE NO LE INTERESA, ,NO,NA,NA,NA,,,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, ,1,SI,, ,NA,TODOS O CASI TODOS LOS DIAS,8,0,8,0,NUNCA,NUNCA,NUNCA,TODOS O CASI TODOS LOS DIAS,NUNCA,NUNCA,NUNCA,NUNCA,ALGUNAS VECES AL MES,NUNCA,CASI NUNCA,CASI NUNCA,NUNCA,NUNCA,NUNCA,CASI NUNCA,CASI NUNCA,NUNCA,HABITUALMENTE,NUNCA,NUNCA,NUNCA,CASI NUNCA,4 canciones,SI,ALGUNAS VECES AL MES,ALGUNOS DIAS POR SEMANA,YOUTUBE,NA,NA,NA,NA,NA,
2019,13188,24/5/2017,CENTRO,Mujer,32,"HABITOS, COSTUMBRES, COMPORTAMIENTOS", ,NO,PORQUE NO LE INTERESA, ,NO,NA,NA,NA,,,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, ,1,SI,, ,NA,TODOS O CASI TODOS LOS DIAS,3,0,3,0,NUNCA,NUNCA,NUNCA,TODOS O CASI TODOS LOS DIAS,NUNCA,NUNCA,NUNCA,NUNCA,ALGUNOS DIAS POR SEMANA,CASI NUNCA,CASI NUNCA,DE VEZ EN CUANDO,DE VEZ EN CUANDO,NUNCA,NUNCA,CASI NUNCA,CASI NUNCA,CASI NUNCA,HABITUALMENTE,NUNCA,NUNCA,CASI NUNCA,CASI NUNCA,5 canciones,SI,ALGUNOS DIAS POR SEMANA,NUNCA,YOUTUBE,NA,NA,NA,NA,NA,
2020,5395,24/5/2017,CENTRO,Varón,52,"HABITOS, COSTUMBRES, COMPORTAMIENTOS", ,NO,PORQUE NO LE INTERESA, ,SI,NA,NA,NA,,,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, ,1,SI,, ,NA,TODOS O CASI TODOS LOS DIAS,1,0,1,0,NUNCA,ALGUNOS DIAS POR SEMANA,NUNCA,ALGUNOS DIAS POR SEMANA,NUNCA,NUNCA,NUNCA,NUNCA,ALGUNOS DIAS POR SEMANA,CASI NUNCA,CASI NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,CASI NUNCA,HABITUALMENTE,NUNCA,CASI NUNCA,NUNCA,CASI NUNCA,CASI NUNCA,8 canciones,SI,ALGUNOS DIAS POR SEMANA,ALGUNOS DIAS POR SEMANA,YOUTUBE,NA,NA,NA,NA,NA,
2021,7903,24/5/2017,CENTRO,Varón,42,"HABITOS, COSTUMBRES, COMPORTAMIENTOS", ,NO,PORQUE UTILIZA OTROS MEDIOS PARA INFORMARSE/ ENTRETENERSE, ,SI,NA,NA,NA,,,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, ,1,SI,, ,NA,TODOS O CASI TODOS LOS DIAS,2,0,2,0,NUNCA,TODOS O CASI TODOS LOS DIAS,ALGUNOS DIAS POR SEMANA,TODOS O CASI TODOS LOS DIAS,NUNCA,NUNCA,NUNCA,NUNCA,ALGUNOS DIAS POR SEMANA,NUNCA,CASI NUNCA,HABITUALMENTE,CASI NUNCA,NUNCA,NUNCA,NUNCA,CASI NUNCA,HABITUALMENTE,NUNCA,NUNCA,NUNCA,NUNCA,CASI NUNCA,8 canciones,SI,TODOS O CASI TODOS LOS DIAS,ALGUNOS DIAS POR SEMANA,SPOTIFY,GOOGLE PLAY,YOUTUBE,OTROS,NA,NA,
2022,7388,22/5/2017,CABA,Mujer,44,"INFORMACION, ESTUDIAR, CONOCER", ,NO,PORQUE NO LE GUSTA LA RADIO, ,SI,NA,NA,NA,,,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, ,1,SI,, ,NA,TODOS O CASI TODOS LOS DIAS,2,0,2,0,ALGUNOS DIAS POR SEMANA,NUNCA,ALGUNOS DIAS POR SEMANA,ALGUNOS DIAS POR SEMANA,NUNCA,NUNCA,NUNCA,NUNCA,ALGUNAS VECES AL MES,DE VEZ EN CUANDO,DE VEZ EN CUANDO,DE VEZ EN CUANDO,DE VEZ EN CUANDO,NUNCA,NUNCA,DE VEZ EN CUANDO,DE VEZ EN CUANDO,HABITUALMENTE,HABITUALMENTE,CASI NUNCA,NUNCA,CASI NUNCA,DE VEZ EN CUANDO,2 canciones,NO,NA,NA,NA,NA,NA,NA,NA,NA,
2023,2318,22/5/2017,CABA,Mujer,18,"EL ARTE, LO CULTO", ,SI,, ,NA,NO,TODOS O CASI TODOS LOS DIAS,AM,2,0,2,0,TODOS O CASI TODOS LOS DIAS,NUNCA,NUNCA,ALGUNOS DIAS POR SEMANA,NUNCA,MUSICALES,NA,NA,NA,NA,NA,NA, ,1,SI,, ,NA,TODOS O CASI TODOS LOS DIAS,2,0,2,0,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,ALGUNOS DIAS POR SEMANA,DE VEZ EN CUANDO,HABITUALMENTE,CASI NUNCA,CASI NUNCA,NUNCA,NUNCA,DE VEZ EN CUANDO,NUNCA,DE VEZ EN CUANDO,HABITUALMENTE,NUNCA,CASI NUNCA,DE VEZ EN CUANDO,DE VEZ EN CUANDO,2 canciones,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2024,4174,24/5/2017,CABA,Varón,25,"HABITOS, COSTUMBRES, COMPORTAMIENTOS", ,SI,, ,NA,NO,ALGUNOS DIAS POR SEMANA,FM,0,30,0,30,ALGUNA VEZ AL AÑO O MENOS,ALGUNOS DIAS POR SEMANA,ALGUNOS DIAS POR SEMANA,TODOS O CASI TODOS LOS DIAS,NUNCA,MUSICALES,NA,NA,NA,NA,NA,NA, ,1,SI,, ,NA,TODOS O CASI TODOS LOS DIAS,4,0,4,0,NUNCA,TODOS O CASI TODOS LOS DIAS,ALGUNOS DIAS POR SEMANA,TODOS O CASI TODOS LOS DIAS,NUNCA,TODOS O CASI TODOS LOS DIAS,NUNCA,NUNCA,ALGUNA VEZ AL AÑO O MENOS,CASI NUNCA,CASI NUNCA,HABITUALMENTE,NUNCA,NUNCA,CASI NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,DE VEZ EN CUANDO,NUNCA,NUNCA,NUNCA,5 canciones,NO,NA,NA,NA,NA,NA,NA,NA,NA,
2025,15865,24/5/2017,CABA,Mujer,45,"INFORMACION, ESTUDIAR, CONOCER", ,SI,, ,NA,SI,TODOS O CASI TODOS LOS DIAS,AMBAS POR IGUAL,4,0,4,0,NUNCA,ALGUNOS DIAS POR SEMANA,TODOS O CASI TODOS LOS DIAS,TODOS O CASI TODOS LOS DIAS,NUNCA,MUSICALES,NA,NA,NA,NA,NA,NA, ,1,SI,, ,NA,TODOS O CASI TODOS LOS DIAS,4,0,4,0,NUNCA,ALGUNOS DIAS POR SEMANA,TODOS O CASI TODOS LOS DIAS,TODOS O CASI TODOS LOS DIAS,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,DE VEZ EN CUANDO,CASI NUNCA,CASI NUNCA,HABITUALMENTE,HABITUALMENTE,NUNCA,NUNCA,NUNCA,DE VEZ EN CUANDO,NUNCA,NUNCA,NUNCA,CASI NUNCA,NUNCA,1 canción,SI,TODOS O CASI TODOS LOS DIAS,NUNCA,YOUTUBE,NA,NA,NA,NA,NA,
2026,9827,24/5/2017,CABA,Varón,47,"HABITOS, COSTUMBRES, COMPORTAMIENTOS", ,SI,, ,NA,SI,TODOS O CASI TODOS LOS DIAS,FM,3,0,3,0,NUNCA,TODOS O CASI TODOS LOS DIAS,ALGUNOS DIAS POR SEMANA,ALGUNOS DIAS POR SEMANA,NUNCA,MUSICALES,NA,NA,NA,NA,NA,NA, ,1,SI,, ,NA,TODOS O CASI TODOS LOS DIAS,6,0,6,0,ALGUNA VEZ AL AÑO O MENOS,TODOS O CASI TODOS LOS DIAS,TODOS O CASI TODOS LOS DIAS,ALGUNOS DIAS POR SEMANA,NUNCA,ALGUNOS DIAS POR SEMANA,NUNCA,NUNCA,NUNCA,HABITUALMENTE,DE VEZ EN CUANDO,DE VEZ EN CUANDO,DE VEZ EN CUANDO,DE VEZ EN CUANDO,NUNCA,NUNCA,NUNCA,HABITUALMENTE,CASI NUNCA,CASI NUNCA,NUNCA,HABITUALMENTE,NUNCA,5 canciones,SI,TODOS O CASI TODOS LOS DIAS,ALGUNAS VECES AL MES,YOUTUBE,NA,NA,NA,NA,NA,
2027,6788,24/5/2017,CENTRO,Mujer,15,"HABITOS, COSTUMBRES, COMPORTAMIENTOS", ,NO,PORQUE NO LE GUSTA LA RADIO, ,NO,NA,NA,NA,,,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, ,0,SI,, ,NA,ALGUNOS DIAS POR SEMANA,1,30,1,30,NUNCA,ALGUNOS DIAS POR SEMANA,ALGUNAS VECES AL MES,ALGUNOS DIAS POR SEMANA,NUNCA,NUNCA,NUNCA,NUNCA,ALGUNAS VECES AL MES,NUNCA,CASI NUNCA,DE VEZ EN CUANDO,NUNCA,NUNCA,DE VEZ EN CUANDO,DE VEZ EN CUANDO,CASI NUNCA,CASI NUNCA,CASI NUNCA,CASI NUNCA,DE VEZ EN CUANDO,NUNCA,NUNCA,7 canciones,SI,ALGUNOS DIAS POR SEMANA,ALGUNOS DIAS POR SEMANA,SPOTIFY,YOUTUBE,NA,NA,NA,NA,
2028,17119,25/5/2017,CENTRO,Varón,73,"HABITOS, COSTUMBRES, COMPORTAMIENTOS", ,SI,, ,NA,NO,TODOS O CASI TODOS LOS DIAS,AMBAS POR IGUAL,1,10,1,10,TODOS O CASI TODOS LOS DIAS,ALGUNAS VECES AL MES,NUNCA,NUNCA,NUNCA,INFORMATIVOS / NOTICIEROS,NA,NA,NA,NA,NA,NA, ,1,NO,PORQUE NO TIENE EQUIPO DE MUSICA, ,SI,NA,,,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2029,11441,25/5/2017,CENTRO,Varón,28,"HABITOS, COSTUMBRES, COMPORTAMIENTOS", ,SI,, ,NA,SI,ALGUNOS DIAS POR SEMANA,FM,1,0,1,0,NUNCA,ALGUNOS DIAS POR SEMANA,ALGUNOS DIAS POR SEMANA,ALGUNOS DIAS POR SEMANA,NUNCA,MUSICALES,NA,NA,NA,NA,NA,NA, ,0,SI,, ,NA,TODOS O CASI TODOS LOS DIAS,2,0,2,0,NUNCA,ALGUNOS DIAS POR SEMANA,ALGUNOS DIAS POR SEMANA,ALGUNOS DIAS POR SEMANA,NUNCA,NUNCA,NUNCA,NUNCA,ALGUNOS DIAS POR SEMANA,NUNCA,NUNCA,DE VEZ EN CUANDO,NUNCA,NUNCA,DE VEZ EN CUANDO,DE VEZ EN CUANDO,CASI NUNCA,DE VEZ EN CUANDO,CASI NUNCA,CASI NUNCA,DE VEZ EN CUANDO,NUNCA,DE VEZ EN CUANDO,NS/NC,SI,ALGUNOS DIAS POR SEMANA,ALGUNOS DIAS POR SEMANA,SPOTIFY,GOOGLE PLAY,YOUTUBE,NA,NA,NA,
2030,10674,25/5/2017,CENTRO,Varón,19,"LA TRADICION, LA HISTORIA", ,SI,, ,NA,SI,TODOS O CASI TODOS LOS DIAS,FM,1,0,1,0,NUNCA,ALGUNOS DIAS POR SEMANA,NUNCA,TODOS O CASI TODOS LOS DIAS,NUNCA,MUSICALES,NA,NA,NA,NA,NA,NA, ,0,SI,, ,NA,TODOS O CASI TODOS LOS DIAS,1,30,1,30,NUNCA,ALGUNOS DIAS POR SEMANA,NUNCA,TODOS O CASI TODOS LOS DIAS,NUNCA,NUNCA,NUNCA,ALGUNA VEZ AL AÑO O MENOS,ALGUNOS DIAS POR SEMANA,NUNCA,CASI NUNCA,DE VEZ EN CUANDO,NUNCA,NUNCA,DE VEZ EN CUANDO,DE VEZ EN CUANDO,NUNCA,CASI NUNCA,NUNCA,NUNCA,DE VEZ EN CUANDO,NUNCA,NUNCA,NS/NC,SI,TODOS O CASI TODOS LOS DIAS,ALGUNOS DIAS POR SEMANA,SPOTIFY,YOUTUBE,NA,NA,NA,NA,NA,
2031,12178,25/5/2017,CENTRO,Mujer,23,"HABITOS, COSTUMBRES, COMPORTAMIENTOS", ,NO,PORQUE NO LE GUSTA LA RADIO, ,NO,NA,NA,NA,,,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, ,1,SI,, ,NA,TODOS O CASI TODOS LOS DIAS,1,30,1,30,NUNCA,TODOS O CASI TODOS LOS DIAS,ALGUNAS VECES AL MES,TODOS O CASI TODOS LOS DIAS,ALGUNAS VECES AL MES,ALGUNAS VECES AL MES,NUNCA,NUNCA,ALGUNOS DIAS POR SEMANA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,DE VEZ EN CUANDO,NUNCA,NUNCA,HABITUALMENTE,NUNCA,NUNCA,NS/NC,SI,ALGUNOS DIAS POR SEMANA,ALGUNOS DIAS POR SEMANA,YOUTUBE,NA,NA,NA,NA,NA,
2032,16783,25/5/2017,CENTRO,Mujer,21,"HABITOS, COSTUMBRES, COMPORTAMIENTOS", ,NO,PORQUE NO LE INTERESA, ,NO,NA,NA,NA,,,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, ,1,SI,, ,NA,TODOS O CASI TODOS LOS DIAS,0,30,0,30,NUNCA,NUNCA,NUNCA,TODOS O CASI TODOS LOS DIAS,NUNCA,NUNCA,NUNCA,NS/NC,ALGUNA VEZ AL AÑO O MENOS,NUNCA,NUNCA,CASI NUNCA,NUNCA,NUNCA,HABITUALMENTE,CASI NUNCA,CASI NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,CASI NUNCA,7 canciones,SI,ALGUNOS DIAS POR SEMANA,ALGUNAS VECES AL MES,YOUTUBE,NA,NA,NA,NA,NA,
2033,5613,25/5/2017,CENTRO,Mujer,14,"HABITOS, COSTUMBRES, COMPORTAMIENTOS", ,NO,PORQUE NO LE GUSTA LA RADIO, ,NO,NA,NA,NA,,,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, ,1,SI,, ,NA,TODOS O CASI TODOS LOS DIAS,1,0,1,0,NUNCA,NUNCA,NUNCA,TODOS O CASI TODOS LOS DIAS,NUNCA,NUNCA,NUNCA,NUNCA,ALGUNAS VECES AL MES,NUNCA,NUNCA,CASI NUNCA,NUNCA,NUNCA,NUNCA,HABITUALMENTE,CASI NUNCA,NUNCA,NUNCA,DE VEZ EN CUANDO,NUNCA,NUNCA,DE VEZ EN CUANDO,4 canciones,SI,TODOS O CASI TODOS LOS DIAS,ALGUNAS VECES AL MES,YOUTUBE,NA,NA,NA,NA,NA,
2034,7538,25/5/2017,CENTRO,Mujer,73,"LA TRADICION, LA HISTORIA", ,SI,, ,NA,NO,TODOS O CASI TODOS LOS DIAS,AM,8,0,8,0,TODOS O CASI TODOS LOS DIAS,NUNCA,NUNCA,NUNCA,NUNCA,MUSICALES,ACTUALIDAD / MAGAZINE,INFORMATIVOS / NOTICIEROS,PROGRAMAS RELIGIOSOS,NA,NA,NA, ,1,SI,, ,NA,TODOS O CASI TODOS LOS DIAS,1,0,1,0,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,DE VEZ EN CUANDO,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,DE VEZ EN CUANDO,NUNCA,NUNCA,NUNCA,DE VEZ EN CUANDO,NUNCA,10 canciones,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2035,3184,25/5/2017,CENTRO,Varón,60,"HABITOS, COSTUMBRES, COMPORTAMIENTOS", ,SI,, ,NA,SI,TODOS O CASI TODOS LOS DIAS,AM,4,0,4,0,TODOS O CASI TODOS LOS DIAS,NUNCA,NUNCA,ALGUNOS DIAS POR SEMANA,NUNCA,INFORMATIVOS / NOTICIEROS,MUSICALES,NA,NA,NA,NA,NA, ,1,SI,, ,NA,TODOS O CASI TODOS LOS DIAS,2,0,2,0,NUNCA,NUNCA,NUNCA,TODOS O CASI TODOS LOS DIAS,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,CASI NUNCA,CASI NUNCA,CASI NUNCA,CASI NUNCA,NUNCA,NUNCA,CASI NUNCA,DE VEZ EN CUANDO,HABITUALMENTE,NUNCA,CASI NUNCA,NUNCA,CASI NUNCA,CASI NUNCA,8 canciones,SI,TODOS O CASI TODOS LOS DIAS,ALGUNAS VECES AL MES,YOUTUBE,NA,NA,NA,NA,NA,
